height,width,time,type,scrollX,scrollY
810,1535,17451.355,mousemove,0,3150
810,1535,17464.355,mousemove,0,3150
810,1535,17488.355,mousemove,0,3150
810,1535,17725.355,mousedown,0,3150
810,1535,17785.355,mouseup,0,3150
810,1535,17785.355,click,0,3150
810,1535,18346.355,mousemove,0,3150
810,1535,18359.355,mousemove,0,3150
810,1535,18371.355,mousemove,0,3150
810,1535,18384.355,mousemove,0,3150
810,1535,18395.355,mousemove,0,3150
810,1535,18408.355,mousemove,0,3150
810,1535,18420.355,mousemove,0,3150
810,1535,18433.355,mousemove,0,3150
810,1535,18445.355,mousemove,0,3150
810,1535,18458.355,mousemove,0,3150
810,1535,18470.355,mousemove,0,3150
810,1535,18483.355,mousemove,0,3150
810,1535,18495.355,mousemove,0,3150
810,1535,18508.355,mousemove,0,3150
810,1535,18520.355,mousemove,0,3150
810,1535,18532.355,mousemove,0,3150
810,1535,18544.355,mousemove,0,3150
810,1535,18557.355,mousemove,0,3150
810,1535,18569.355,mousemove,0,3150
810,1535,18582.355,mousemove,0,3150
810,1535,18594.355,mousemove,0,3150
810,1535,18607.355,mousemove,0,3150
810,1535,19240.355,mousedown,0,3150
810,1535,19240.355,mouseup,0,3150
810,1535,19240.355,click,0,3150
810,1535,19427.355,mousedown,0,3150
810,1535,19452.355,mouseup,0,3150
810,1535,19452.355,click,0,3150
810,1535,19454.23,dblclick,0,3150
810,1535,19663.355,mousedown,0,3150
810,1535,19713.355,mouseup,0,3150
810,1535,19713.355,click,0,3150
810,1535,20309.355,mousemove,0,3150
810,1535,20323.355,mousemove,0,3150
810,1535,20336.355,mousemove,0,3150
810,1535,20347.355,mousemove,0,3150
810,1535,20360.355,mouseout,0,3150
810,1535,20360.355,mouseover,0,3150
810,1535,20360.355,mousemove,0,3150
810,1535,20372.355,mousemove,0,3150
810,1535,20385.355,mousemove,0,3150
810,1535,20398.355,mousemove,0,3150
810,1535,20410.355,mousemove,0,3150
810,1535,20423.355,mousemove,0,3150
810,1535,20435.355,mousemove,0,3150
810,1535,20448.355,mousemove,0,3150
810,1535,20459.355,mousemove,0,3150
810,1535,20471.355,mousemove,0,3150
810,1535,20484.355,mousemove,0,3150
810,1535,20497.355,mousemove,0,3150
810,1535,20509.355,mousemove,0,3150
810,1535,20522.355,mousemove,0,3150
810,1535,20534.355,mousemove,0,3150
810,1535,20546.355,mousemove,0,3150
810,1535,20558.355,mousemove,0,3150
810,1535,21081.355,mousedown,0,3150
810,1535,21143.355,mouseup,0,3150
810,1535,21143.355,click,0,3150
810,1535,21366.355,mousedown,0,3150
810,1535,21367.355,mouseup,0,3150
810,1535,21367.355,click,0,3150
810,1535,21370.575,dblclick,0,3150
810,1535,21567.355,mousedown,0,3150
810,1535,21615.355,mouseup,0,3150
810,1535,21615.355,click,0,3150
810,1535,22722.355,mousemove,0,3150
810,1535,22734.355,mousemove,0,3150
810,1535,22747.355,mouseout,0,3150
810,1535,22747.355,mouseover,0,3150
810,1535,22747.355,mousemove,0,3150
810,1535,22759.355,mousemove,0,3150
810,1535,22772.355,mousemove,0,3150
810,1535,22784.355,mousemove,0,3150
810,1535,22797.355,mousemove,0,3150
810,1535,22809.355,mousemove,0,3150
810,1535,22822.355,mousemove,0,3150
810,1535,22834.355,mousemove,0,3150
810,1535,22847.355,mousemove,0,3150
810,1535,22859.355,mousemove,0,3150
810,1535,22872.355,mousemove,0,3150
810,1535,22884.355,mousemove,0,3150
810,1535,22909.355,mousemove,0,3150
810,1535,22922.355,mousemove,0,3150
810,1535,22933.355,mousemove,0,3150
810,1535,22946.355,mousemove,0,3150
810,1535,22958.355,mousemove,0,3150
810,1535,22971.355,mousemove,0,3150
810,1535,23107.355,mousedown,0,3150
810,1535,23156.355,mouseup,0,3150
810,1535,23156.355,click,0,3150
810,1535,23331.355,mousedown,0,3150
810,1535,23381.355,mouseup,0,3150
810,1535,23381.355,click,0,3150
810,1535,23383.485,dblclick,0,3150
810,1535,23518.355,mousedown,0,3150
810,1535,23616.355,mouseup,0,3150
810,1535,23616.355,click,0,3150
810,1535,24152.355,mousemove,0,3150
810,1535,24165.355,mousemove,0,3150
810,1535,24177.355,mousemove,0,3150
810,1535,24189.355,mouseout,0,3150
810,1535,24189.355,mouseover,0,3150
810,1535,24189.355,mousemove,0,3150
810,1535,24201.355,mousemove,0,3150
810,1535,24214.355,mousemove,0,3150
810,1535,24226.355,mousemove,0,3150
810,1535,24239.355,mousemove,0,3150
810,1535,24251.355,mousemove,0,3150
810,1535,24264.355,mousemove,0,3150
810,1535,24276.355,mousemove,0,3150
810,1535,24289.355,mousemove,0,3150
810,1535,24301.355,mousemove,0,3150
810,1535,24314.355,mousemove,0,3150
810,1535,24326.355,mousemove,0,3150
810,1535,24339.355,mousemove,0,3150
810,1535,24351.355,mousemove,0,3150
